date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:39:56	184544/184544	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/hotel-chain-management-banner.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/hotel-chain-management-banner.jpg	(from https://www.tatvasoft.co.uk/casestudy/hotel-chain-management/)
09:39:56	43418/43418	---M-Z	200	added ('OK')	image/webp	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/hotel-chain-management-banner-mob.webp	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/hotel-chain-management-banner-mob.webp	(from https://www.tatvasoft.co.uk/casestudy/hotel-chain-management/)
09:39:57	170957/170957	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/hotel-chain-management-banner-mob.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/hotel-chain-management-banner-mob.jpg	(from https://www.tatvasoft.co.uk/casestudy/hotel-chain-management/)
09:39:57	49212/49212	---M-Z	200	added ('OK')	image/webp	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/industry-product-store-banner-mob.webp	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/industry-product-store-banner-mob.webp	(from https://www.tatvasoft.co.uk/casestudy/industry-product-store/)
09:39:57	102000/102000	---MCZ	200	added ('OK')	image/webp	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/industry-product-store-banner.webp	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/industry-product-store-banner.webp	(from https://www.tatvasoft.co.uk/casestudy/industry-product-store/)
09:39:58	30448/30448	---M-Z	200	added ('OK')	image/webp	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/life-insurance-platform-for-advisors-banner.webp	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/life-insurance-platform-for-advisors-banner.webp	(from https://www.tatvasoft.co.uk/casestudy/life-insurance-platform-for-advisors/)
09:39:58	185295/185295	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/industry-product-store-banner-mob.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/industry-product-store-banner-mob.jpg	(from https://www.tatvasoft.co.uk/casestudy/industry-product-store/)
09:39:58	17466/17466	---M-Z	200	added ('OK')	image/webp	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/life-insurance-platform-for-advisors-banner-mob.webp	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/life-insurance-platform-for-advisors-banner-mob.webp	(from https://www.tatvasoft.co.uk/casestudy/life-insurance-platform-for-advisors/)
09:39:58	69235/69235	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/life-insurance-platform-for-advisors-banner.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/life-insurance-platform-for-advisors-banner.jpg	(from https://www.tatvasoft.co.uk/casestudy/life-insurance-platform-for-advisors/)
09:39:58	137474/137474	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/life-insurance-platform-for-advisors-banner-mob.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/life-insurance-platform-for-advisors-banner-mob.jpg	(from https://www.tatvasoft.co.uk/casestudy/life-insurance-platform-for-advisors/)
09:39:59	31278/31278	---M-Z	200	added ('OK')	image/webp	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/claims-and-policy-management-banner.webp	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/claims-and-policy-management-banner.webp	(from https://www.tatvasoft.co.uk/casestudy/claims-and-policy-management/)
09:39:59	17486/17486	---M-Z	200	added ('OK')	image/webp	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/claims-and-policy-management-banner-mob.webp	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/claims-and-policy-management-banner-mob.webp	(from https://www.tatvasoft.co.uk/casestudy/claims-and-policy-management/)
09:39:59	184713/184713	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/industry-product-store-banner.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/industry-product-store-banner.jpg	(from https://www.tatvasoft.co.uk/casestudy/industry-product-store/)
09:39:59	73191/73191	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/claims-and-policy-management-banner.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/claims-and-policy-management-banner.jpg	(from https://www.tatvasoft.co.uk/casestudy/claims-and-policy-management/)
09:39:59	304/304	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/contact-down-arrow.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/contact-down-arrow.svg	(from https://www.tatvasoft.co.uk/public/css/contact-us.css)
09:40:00	138528/138528	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/portfolio/claims-and-policy-management-banner-mob.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/portfolio/claims-and-policy-management-banner-mob.jpg	(from https://www.tatvasoft.co.uk/casestudy/claims-and-policy-management/)
09:40:00	305/305	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:30:22%20GMT	https://www.tatvasoft.co.uk/public/images/down-arrow-gray.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/public/images/down-arrow-gray.svg	(from https://www.tatvasoft.co.uk/public/css/casestudy-detail.css)
09:40:00	484/484	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:54:58%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/blue-tick.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/blue-tick.svg	(from https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-landing.css?ver=6.2.2)
09:40:00	1392/1392	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:54:58%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/phone-call.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/phone-call.svg	(from https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-landing.css?ver=6.2.2)
09:40:01	751/751	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:54:58%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/envelope.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/envelope.svg	(from https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-landing.css?ver=6.2.2)
09:40:01	636/636	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:54:58%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/menu_minus.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/menu_minus.svg	(from https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-landing.css?ver=6.2.2)
09:40:01	521/521	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:54:58%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/menu_plus.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/menu_plus.svg	(from https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-landing.css?ver=6.2.2)
09:40:02	37290/37290	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Apr%202021%2009:55:00%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/page-not-found.css?ver=6.2.2	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/page-not-found3781.css	(from https://www.tatvasoft.co.uk/blog/category/software-outsourcing/)
09:40:03	53722/53722	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:00%20GMT	https://www.tatvasoft.co.uk/blog/page/3/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/3/index.html	(from https://www.tatvasoft.co.uk/blog/page/2/)
09:40:03	5288/5288	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d8abed2f04380b3035c6d147465f685b%22	https://www.tatvasoft.co.uk/blog/category/software-outsourcing/feed/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/category/software-outsourcing/feed/index.html	(from https://www.tatvasoft.co.uk/blog/category/software-outsourcing/)
09:40:03	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Mon,%2010%20Jul%202023%2004:10:01%20GMT	https://www.tatvasoft.co.uk/blog/wp-json/wp/v2/categories/15	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-json/wp/v2/categories/15	(from https://www.tatvasoft.co.uk/blog/category/software-outsourcing/)
09:40:04	87/87	---M-Z	200	added ('OK')	text/css	date:Mon,%2004%20Jan%202021%2009:24:46%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/plugins/comment-form-js-validation/includes/public/css/nv-validation.css?ver=6.2.2	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/plugins/comment-form-js-validation/includes/public/css/nv-validation3781.css	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:04	64668/64668	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jan%202021%2010:24:24%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/uploads/2011/02/When-andWhy-to-consider-hiring-a-software-outsourcing-company.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/uploads/2011/02/When-andWhy-to-consider-hiring-a-software-outsourcing-company.jpg	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:04	59321/59321	---M-Z	200	added ('OK')	text/css	date:Thu,%2011%20Nov%202021%2006:41:44%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-detail.css?ver=6.2.2	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-detail3781.css	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:04	877/877	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d8abed2f04380b3035c6d147465f685b%22	https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/feed/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/feed/index.html	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:05	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Mon,%2010%20Jul%202023%2004:10:03%20GMT	https://www.tatvasoft.co.uk/blog/wp-json/wp/v2/posts/736	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-json/wp/v2/posts/736	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:06	3120/3120	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Jul%202023%2004:10:04%20GMT	https://www.tatvasoft.co.uk/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tatvasoft.co.uk%2Fblog%2Fwhen-and-why-to-consider-hiring-a-software-outsourcing-company%2F	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-json/oembed/1.0/embedaca4.json	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:06	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Jul%202023%2004:10:04%20GMT	https://www.tatvasoft.co.uk/blog/?p=736	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/indexdd7c.html	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:07	3232/3232	---MCZ	200	added ('OK')	text/xml	date:Mon,%2010%20Jul%202023%2004:10:05%20GMT	https://www.tatvasoft.co.uk/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tatvasoft.co.uk%2Fblog%2Fwhen-and-why-to-consider-hiring-a-software-outsourcing-company%2F&format=xml	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-json/oembed/1.0/embedf2b9	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:07	246/246	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Jul%202023%2004:10:06%20GMT	https://www.tatvasoft.co.uk/blog/xmlrpc.php	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/xmlrpc.php	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:08	25260/25260	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2004:10:07%20GMT	https://www.tatvasoft.co.uk/403.shtml/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/403.shtml/index.html	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:08	33116/33116	---M-Z	200	added ('OK')	image/webp	date:Tue,%2012%20Jan%202021%2012:42:06%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/uploads/2021/01/banner-insight.webp	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/uploads/2021/01/banner-insight.webp	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:08	21601/21601	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Jan%202021%2009:24:46%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/plugins/comment-form-js-validation/includes/public/js/jquery.validate.min.js?ver=6.2.2	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/plugins/comment-form-js-validation/includes/public/js/jquery.validate.min3781.js	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:08	897/897	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2031%20Jan%202022%2011:48:00%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/plugins/comment-form-js-validation/includes/public/js/nv-validation.js?ver=6.2.2	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/plugins/comment-form-js-validation/includes/public/js/nv-validation3781.js	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:08	915/915	---MC-	200	added ('OK')	text/javascript	date:Mon,%2010%20Jul%202023%2004:10:07%20GMT	https://www.google.com/recaptcha/api.js?onload=nvcfjvOnloadCallback&render=explicit&ver=6.2.2	C:/Users/mhdfa/Desktop/ITSolution/www.google.com/recaptcha/api26b1.js	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:09	2981/2981	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2025%20May%202022%2005:20:21%20GMT	https://www.tatvasoft.co.uk/blog/wp-includes/js/comment-reply.min.js?ver=6.2.2	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-includes/js/comment-reply.min3781.js	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:09	1183/1183	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Apr%202021%2009:55:02%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/js/blog-detail.js?ver=6.2.2	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/js/blog-detail3781.js	(from https://www.tatvasoft.co.uk/blog/when-and-why-to-consider-hiring-a-software-outsourcing-company/)
09:40:10	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Mon,%2010%20Jul%202023%2004:10:08%20GMT	https://www.tatvasoft.co.uk/blog/wp-json/wp/v2/categories/10	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-json/wp/v2/categories/10	(from https://www.tatvasoft.co.uk/blog/category/software-development/)
09:40:10	4922/4922	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d8abed2f04380b3035c6d147465f685b%22	https://www.tatvasoft.co.uk/blog/category/software-development/feed/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/category/software-development/feed/index.html	(from https://www.tatvasoft.co.uk/blog/category/software-development/)
09:40:11	82394/82394	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jan%202021%2010:26:08%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/uploads/2011/02/why-to-prefer-a-cmmi.jpg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/uploads/2011/02/why-to-prefer-a-cmmi.jpg	(from https://www.tatvasoft.co.uk/blog/why-to-prefer-a-cmmi-certified-software-development-company/)
09:40:11	868/868	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d8abed2f04380b3035c6d147465f685b%22	https://www.tatvasoft.co.uk/blog/why-to-prefer-a-cmmi-certified-software-development-company/feed/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/why-to-prefer-a-cmmi-certified-software-development-company/feed/index.html	(from https://www.tatvasoft.co.uk/blog/why-to-prefer-a-cmmi-certified-software-development-company/)
09:40:11	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Mon,%2010%20Jul%202023%2004:10:10%20GMT	https://www.tatvasoft.co.uk/blog/wp-json/wp/v2/posts/741	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-json/wp/v2/posts/741	(from https://www.tatvasoft.co.uk/blog/why-to-prefer-a-cmmi-certified-software-development-company/)
09:40:12	3061/3061	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Jul%202023%2004:10:11%20GMT	https://www.tatvasoft.co.uk/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tatvasoft.co.uk%2Fblog%2Fwhy-to-prefer-a-cmmi-certified-software-development-company%2F	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-json/oembed/1.0/embed603e.json	(from https://www.tatvasoft.co.uk/blog/why-to-prefer-a-cmmi-certified-software-development-company/)
09:40:13	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Jul%202023%2004:10:11%20GMT	https://www.tatvasoft.co.uk/blog/?p=741	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/index00c2.html	(from https://www.tatvasoft.co.uk/blog/why-to-prefer-a-cmmi-certified-software-development-company/)
09:40:14	3173/3173	---MCZ	200	added ('OK')	text/xml	date:Mon,%2010%20Jul%202023%2004:10:12%20GMT	https://www.tatvasoft.co.uk/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tatvasoft.co.uk%2Fblog%2Fwhy-to-prefer-a-cmmi-certified-software-development-company%2F&format=xml	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-json/oembed/1.0/embed7aa9	(from https://www.tatvasoft.co.uk/blog/why-to-prefer-a-cmmi-certified-software-development-company/)
09:40:14	288/288	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:54:58%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/blue-down-arrow.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/blue-down-arrow.svg	(from https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-detail.css?ver=6.2.2)
09:40:14	347/347	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:54:58%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/blue-arrow-prev.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/blue-arrow-prev.svg	(from https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-detail.css?ver=6.2.2)
09:40:14	53722/53722	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:13%20GMT	https://www.tatvasoft.co.uk/blog/page/4/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/4/index.html	(from https://www.tatvasoft.co.uk/blog/page/3/)
09:40:15	341/341	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Apr%202021%2009:54:58%20GMT	https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/blue-arrow-next.svg	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/images/blue-arrow-next.svg	(from https://www.tatvasoft.co.uk/blog/wp-content/themes/tatvauk/public/css/blog-detail.css?ver=6.2.2)
09:40:16	53722/53722	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:14%20GMT	https://www.tatvasoft.co.uk/blog/page/5/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/5/index.html	(from https://www.tatvasoft.co.uk/blog/page/4/)
09:40:17	53722/53722	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:15%20GMT	https://www.tatvasoft.co.uk/blog/page/6/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/6/index.html	(from https://www.tatvasoft.co.uk/blog/page/5/)
09:40:18	53722/53722	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:16%20GMT	https://www.tatvasoft.co.uk/blog/page/7/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/7/index.html	(from https://www.tatvasoft.co.uk/blog/page/6/)
09:40:19	53722/53722	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:17%20GMT	https://www.tatvasoft.co.uk/blog/page/8/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/8/index.html	(from https://www.tatvasoft.co.uk/blog/page/7/)
09:40:20	53723/53723	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:18%20GMT	https://www.tatvasoft.co.uk/blog/page/9/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/9/index.html	(from https://www.tatvasoft.co.uk/blog/page/8/)
09:40:21	53729/53729	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:19%20GMT	https://www.tatvasoft.co.uk/blog/page/10/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/10/index.html	(from https://www.tatvasoft.co.uk/blog/page/9/)
09:40:22	53730/53730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:20%20GMT	https://www.tatvasoft.co.uk/blog/page/11/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/11/index.html	(from https://www.tatvasoft.co.uk/blog/page/10/)
09:40:23	53730/53730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:21%20GMT	https://www.tatvasoft.co.uk/blog/page/12/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/12/index.html	(from https://www.tatvasoft.co.uk/blog/page/11/)
09:40:24	53730/53730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:22%20GMT	https://www.tatvasoft.co.uk/blog/page/13/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/13/index.html	(from https://www.tatvasoft.co.uk/blog/page/12/)
09:40:25	53730/53730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:23%20GMT	https://www.tatvasoft.co.uk/blog/page/14/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/14/index.html	(from https://www.tatvasoft.co.uk/blog/page/13/)
09:40:26	53730/53730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:25%20GMT	https://www.tatvasoft.co.uk/blog/page/15/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/15/index.html	(from https://www.tatvasoft.co.uk/blog/page/14/)
09:40:27	53730/53730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:26%20GMT	https://www.tatvasoft.co.uk/blog/page/16/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/16/index.html	(from https://www.tatvasoft.co.uk/blog/page/15/)
09:40:29	53730/53730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:27%20GMT	https://www.tatvasoft.co.uk/blog/page/17/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/17/index.html	(from https://www.tatvasoft.co.uk/blog/page/16/)
09:40:30	53730/53730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:10:28%20GMT	https://www.tatvasoft.co.uk/blog/page/18/	C:/Users/mhdfa/Desktop/ITSolution/www.tatvasoft.co.uk/blog/page/18/index.html	(from https://www.tatvasoft.co.uk/blog/page/17/)
